pid,category,region,latitude,longitude,visit_time_and_count
2739,Seafood Restaurant,0,40.740266,-74.005814,"{0: 6, 1: 4, 3: 4, 2: 2, 4: 2, 23: 2}"
2740,Home (private),6,40.81827071326029,-73.90658830179062,"{12: 21, 11: 9, 10: 6, 19: 4, 0: 3, 15: 2, 22: 2, 4: 2, 13: 2}"
2741,Home (private),27,40.810428884265626,-74.20032308006297,"{2: 2, 1: 2, 16: 2}"
2742,Road,4,40.75297891717686,-73.95996093749999,"{12: 3, 3: 2, 14: 2, 2: 2, 11: 2, 10: 2, 5: 2}"
2743,Bar,0,40.71581961178149,-74.00887039064251,"{1: 6, 3: 3, 22: 3, 0: 3, 7: 3, 23: 3, 2: 2}"
2744,Cafe,4,40.76066701799484,-73.98463726043701,"{1: 2, 17: 2}"
2745,Chinese Restaurant,4,40.76155662862304,-73.97852347886875,"{2: 5, 3: 4, 1: 3, 22: 2, 0: 2}"
2746,Park,39,40.8519621874379,-73.82696628570557,"{22: 11, 0: 7, 1: 7, 19: 7, 17: 5, 20: 4, 2: 3, 21: 3, 18: 3, 12: 3, 4: 2}"
2747,Bar,3,40.72041790246302,-73.98438319412892,"{4: 5, 3: 5, 2: 3, 0: 2}"
2748,Train Station,37,40.719615593177686,-73.84486198425293,"{4: 3, 1: 3, 0: 2, 16: 2, 21: 2, 19: 2}"
2749,Bar,3,40.729395470403695,-73.98717237876596,"{4: 6, 6: 6, 5: 6, 21: 5, 2: 5, 1: 4, 0: 3, 23: 3, 22: 3, 19: 2}"
2750,Train Station,70,40.69970760265214,-73.80795186769657,"{17: 2, 22: 2, 23: 2}"
2751,Road,70,40.69354088893255,-73.81158113479614,"{4: 3, 17: 3, 18: 3, 22: 2, 15: 2, 12: 2, 0: 2}"
2752,Bus Station,70,40.67217109671446,-73.8066996080942,"{5: 15, 6: 10, 4: 8, 7: 4, 20: 3, 8: 2}"
2753,Home (private),34,40.632300871701176,-73.98887973002674,"{23: 7, 0: 5, 4: 4}"
2754,Home (private),57,40.76597116277859,-74.16509908485864,"{4: 4, 5: 2}"
2755,Shrine,0,40.74203589692204,-74.04859873680917,"{13: 8, 12: 8, 19: 4, 23: 3, 8: 2, 16: 2, 5: 2, 20: 2}"
2756,Bar,0,40.72987911109646,-74.0100524915064,"{5: 5, 3: 3, 0: 2, 4: 2}"
2757,Bar,24,40.6768505436282,-73.72460202914579,"{12: 16, 11: 11, 13: 4, 5: 2, 14: 2}"
2758,Subway,34,40.60323393447623,-73.97238004439811,"{15: 4, 11: 4, 10: 4, 19: 3, 1: 3, 12: 3, 23: 2}"
2759,Bus Station,44,40.67502037261159,-73.8717893703308,"{20: 3, 5: 2, 2: 2, 6: 2, 4: 2}"
2760,Bus Station,44,40.6728312,-73.8705126,"{22: 3, 2: 2, 5: 2, 3: 2}"
2761,Home (private),3,40.72134148815057,-73.98887973002674,"{7: 9, 4: 8, 13: 7, 0: 5, 6: 5, 3: 4, 5: 4, 17: 3, 15: 3, 22: 2, 16: 2, 8: 2, 14: 2, 2: 2}"
2762,Bar,3,40.7120462,-73.9511408,"{23: 4, 2: 4, 3: 4, 0: 3, 5: 3, 22: 3, 20: 2, 6: 2}"
2763,Hot Dog Joint,3,40.731463098592265,-73.98277049893474,"{7: 6, 6: 4, 5: 4, 3: 4, 4: 2}"
2764,Bar,3,40.744928040482485,-73.98279345554494,"{6: 4, 2: 4, 17: 3, 7: 3, 18: 3, 0: 2, 3: 2}"
2765,Gastropub,0,40.735697,-74.006838,"{3: 8, 5: 5, 4: 2, 23: 2, 22: 2}"
2766,Residential Building (Apartment / Condo),33,40.898824428623136,-73.8708992909567,"{1: 4, 23: 4}"
2767,Subway,34,40.61230102976052,-73.98224249614313,{17: 4}
2768,Coffee Shop,2,40.72622617709173,-73.85275840759277,{10: 8}
2769,Coffee Shop,4,40.767614327003976,-73.98287380365903,"{10: 5, 11: 5, 12: 3, 13: 2, 18: 2, 9: 2}"
2770,Road,2,40.735828659054576,-73.87626841813706,"{12: 7, 10: 5, 20: 3, 21: 3, 22: 2, 19: 2, 23: 2, 13: 2}"
2771,Home (private),14,40.93508141690897,-73.96537147003376,"{11: 6, 12: 2}"
2772,Hotel,4,40.7544709327349,-73.96322769070457,"{11: 8, 10: 3, 13: 2, 18: 2, 12: 2, 17: 2}"
2773,Medical Center,4,40.76245410504188,-73.97216999131817,"{11: 8, 15: 2}"
2774,Food & Drink Shop,2,40.74296923822863,-73.88276696205139,{11: 11}
2775,Coffee Shop,2,40.74305982524011,-73.88234942307754,"{11: 14, 18: 2}"
2776,Post Office,70,40.68942794146308,-73.8275791423314,"{13: 8, 9: 5, 11: 4, 10: 2, 14: 2}"
2777,Bank,4,40.756126957587234,-73.99087401184651,"{12: 14, 11: 4, 0: 2}"
2778,Bus Station,4,40.75626306478054,-73.99124704067701,"{12: 17, 11: 4}"
2779,Coffee Shop,4,40.7569233786569,-73.99151676876411,"{12: 41, 11: 7, 13: 2}"
2780,Trade School,22,40.705436,-73.780708,"{12: 4, 16: 3, 11: 2}"
2781,Light Rail,0,40.71509635681654,-74.04848322272301,"{12: 4, 2: 3}"
2782,Light Rail,59,40.710277939678456,-74.05594646930695,"{12: 23, 22: 3, 11: 3}"
2783,University,16,40.74091672247482,-74.17513847351074,"{12: 5, 14: 4, 19: 4, 16: 4, 17: 3, 18: 3, 13: 3, 15: 2}"
2784,Drugstore / Pharmacy,4,40.75077058041354,-73.98711498854381,"{12: 11, 17: 2}"
2785,Office,4,40.75161349552273,-73.987877368927,"{12: 15, 15: 2}"
2786,Cafe,57,40.772902927786944,-74.18828724877552,"{11: 8, 12: 3}"
2787,Light Rail,57,40.77972902126812,-74.17463690042496,"{12: 4, 22: 3}"
2788,Gym / Fitness Center,4,40.761874094299785,-73.9842454555664,"{22: 10, 13: 9, 23: 8, 0: 7, 11: 5, 12: 5, 21: 5, 17: 4, 16: 3, 10: 2, 18: 2}"
2789,Office,3,40.704033809624725,-73.98669719696045,"{12: 8, 13: 7, 17: 6, 18: 2}"
2790,Coffee Shop,0,40.73463856186537,-74.00065286623969,"{12: 2, 15: 2, 13: 2, 16: 2}"
2791,Office,4,40.75326986370161,-73.9898237883206,"{12: 11, 13: 11, 17: 4, 14: 3, 15: 2, 11: 2}"
2792,Deli / Bodega,3,40.743741277048656,-73.97304238866357,"{13: 6, 12: 3}"
2793,Residential Building (Apartment / Condo),35,40.79438498239602,-73.94910742463527,"{13: 13, 12: 2, 23: 2}"
2794,Coffee Shop,4,40.75794808945618,-73.98231136615475,"{13: 5, 18: 2, 14: 2, 16: 2}"
2795,Coffee Shop,0,40.702415,-74.01258301,"{13: 12, 12: 9, 20: 2, 11: 2}"
2796,Office,4,40.75013222514482,-73.98493766784668,"{13: 10, 14: 8, 15: 2, 12: 2}"
2797,Office,4,40.75977309846517,-73.98116111755371,"{13: 6, 14: 4, 19: 3, 15: 2}"
2798,College Academic Building,6,40.84129181677252,-73.94046255754523,"{13: 10, 14: 6}"
2799,Miscellaneous Shop,0,40.744445236135874,-74.02890199473615,"{13: 6, 12: 3}"
2800,Bank,10,40.82610293017833,-73.9506113394844,"{4: 5, 1: 2, 23: 2}"
2801,Post Office,4,40.752973198215656,-73.97481012905551,"{16: 4, 21: 3, 13: 2, 15: 2, 18: 2}"
2802,School,76,40.59481117363448,-73.79541168269034,"{12: 15, 21: 3, 13: 2, 8: 2}"
2803,Deli / Bodega,22,40.70795858466179,-73.78559957153487,"{14: 6, 13: 5, 16: 2}"
2804,Gym / Fitness Center,4,40.759399732731005,-73.98947945148703,"{22: 4, 13: 3, 23: 2, 12: 2}"
2805,Office,0,40.714825968619806,-74.005692,"{14: 6, 16: 6, 17: 5, 13: 4, 21: 3, 18: 3, 22: 2, 15: 2}"
2806,Gym / Fitness Center,3,40.74518568298073,-73.97689925585411,"{13: 6, 22: 3, 21: 2}"
2807,Road,68,40.7433553479754,-73.73199462890625,"{13: 3, 15: 3}"
2808,Gym / Fitness Center,0,40.74125944237973,-74.00153661135433,"{14: 5, 13: 2, 15: 2}"
2809,Office,4,40.75249644128225,-73.9898295272626,"{13: 6, 15: 2}"
2810,Office,4,40.75611429560897,-73.99346798192728,"{13: 11, 14: 6, 18: 2}"
2811,Deli / Bodega,16,40.74359479719192,-74.15569284865651,"{19: 7, 18: 3, 14: 2, 22: 2, 16: 2}"
2812,Subway,36,40.68036952800187,-73.94965589046478,"{21: 11, 14: 3, 22: 3, 11: 3, 20: 3, 9: 3, 12: 3, 15: 2, 3: 2, 16: 2, 23: 2, 19: 2, 17: 2}"
2813,Office,0,40.702696,-74.013553,"{14: 6, 18: 2, 20: 2}"
2814,Sandwich Place,4,40.75842406986988,-73.97068977355957,"{17: 5, 19: 4, 18: 3}"
2815,Taco Place,3,40.7411161511398,-73.9854097366333,"{17: 5, 20: 2, 23: 2, 19: 2, 16: 2, 22: 2}"
2816,Science Museum,4,40.78118443649759,-73.9732030930065,"{14: 6, 18: 6, 19: 6, 17: 5, 15: 4, 1: 3, 22: 3, 20: 3, 16: 2, 2: 2, 23: 2}"
2817,Coffee Shop,3,40.715666,-73.955944,"{16: 4, 19: 3, 17: 3, 18: 2, 14: 2}"
2818,Coffee Shop,0,40.720087,-74.003961,"{19: 4, 18: 4, 17: 3, 15: 2, 20: 2}"
2819,Mexican Restaurant,3,40.748485,-73.985041,"{17: 8, 16: 5, 23: 3, 19: 3, 1: 2, 18: 2, 0: 2}"
2820,Airport,70,40.69881195801446,-73.8087272644043,"{11: 6, 12: 5, 19: 5, 17: 4, 5: 3, 16: 3, 20: 3, 0: 3, 13: 2, 23: 2, 21: 2}"
2821,Mexican Restaurant,47,40.93259915296421,-74.07112728367164,"{19: 3, 18: 2, 23: 2}"
2822,Burger Joint,4,40.75881854506599,-73.96865740411552,"{23: 3, 17: 2, 16: 2, 22: 2, 0: 2}"
2823,Airport,25,40.640888674046494,-73.78684043884277,"{11: 4, 18: 3, 21: 3, 10: 3, 19: 2}"
2824,Office,3,40.712611,-73.956427,"{16: 7, 17: 4, 15: 2, 14: 2, 18: 2}"
2825,Train Station,22,40.70704310201472,-73.7785792350769,"{17: 9, 4: 2, 18: 2}"
2826,Burger Joint,4,40.752508,-73.973353,"{17: 5, 16: 3, 19: 2, 0: 2}"
2827,College Academic Building,22,40.72217190721143,-73.7935159377537,"{16: 6, 14: 5, 18: 5, 15: 5, 19: 3, 13: 2, 20: 2, 2: 2, 17: 2}"
2828,Clothing Store,4,40.76297490010358,-73.97377967834471,"{18: 5, 19: 4, 20: 4, 21: 3}"
2829,Asian Restaurant,3,40.74765106262647,-73.98636891409481,"{17: 3, 23: 3, 20: 2, 18: 2, 22: 2, 16: 2, 2: 2}"
2830,Cemetery,15,40.8140377180636,-74.00417060668508,"{12: 5, 14: 3, 18: 3, 22: 3, 13: 2}"
2831,Building,15,40.81313597242725,-74.00196126664682,"{12: 4, 14: 4, 18: 3, 13: 3, 19: 3}"
2832,Coffee Shop,8,40.750998873195776,-74.02547651573961,"{12: 11, 18: 5, 14: 4, 17: 2, 15: 2, 21: 2, 16: 2}"
2833,American Restaurant,3,40.73779798692258,-73.98969179260743,"{22: 3, 23: 3, 16: 3, 1: 2, 0: 2}"
2834,Hotel,4,40.75925299429778,-73.98515224456787,"{1: 4, 22: 3, 23: 3, 19: 2}"
2835,Office,4,40.761436,-73.972889,"{21: 3, 19: 2, 16: 2, 18: 2, 12: 2}"
2836,Gym / Fitness Center,35,40.76190477195068,-73.92474889755249,"{16: 11, 22: 7, 18: 5, 20: 4, 19: 3, 17: 3, 14: 3, 0: 3, 15: 2}"
2837,Gas Station / Garage,47,40.94816651666667,-74.06842515,"{16: 3, 21: 2, 17: 2}"
2838,Gym / Fitness Center,63,40.8784572528565,-73.91519735995116,"{19: 2, 22: 2, 17: 2, 18: 2}"
2839,Hotel,4,40.7625685886431,-73.9822769165039,"{21: 3, 17: 2, 14: 2}"
2840,Coffee Shop,3,40.719222,-73.990248,"{19: 3, 16: 3, 13: 2, 1: 2}"
2841,American Restaurant,15,40.81328954943149,-74.01137351989746,"{22: 8, 19: 5, 3: 4, 2: 3, 20: 3, 5: 2, 4: 2}"
2842,Furniture / Home Store,4,40.76374688503551,-73.97148907184601,"{20: 4, 21: 2}"
2843,Post Office,26,40.679529905319214,-73.75119,"{20: 5, 14: 2}"
2844,Park,3,40.701593743002,-73.99592399597168,"{20: 4, 22: 2, 23: 2, 21: 2, 0: 2}"
2845,Bar,4,40.76559120804944,-73.97658359254557,{23: 3}
2846,Garden,33,40.86301432403785,-73.88035297393799,"{14: 3, 20: 2, 12: 2}"
2847,Fast Food Restaurant,14,40.93165071666667,-73.9955021,"{22: 4, 13: 3, 16: 2, 21: 2, 15: 2}"
2848,Coffee Shop,4,40.76900427024065,-73.98231983184814,"{21: 2, 15: 2, 16: 2, 13: 2, 14: 2, 17: 2, 23: 2}"
2849,Food & Drink Shop,4,40.7501349849781,-73.99873041960055,"{17: 4, 16: 3}"
2850,Chinese Restaurant,21,40.75149458523515,-74.05361869842297,"{0: 3, 1: 3}"
2851,Bar,0,40.72988845526377,-74.00061269591029,"{1: 6, 4: 6, 0: 4, 3: 4, 20: 3, 21: 3, 5: 2, 22: 2, 23: 2, 6: 2}"
2852,Bus Station,37,40.70780845475596,-73.80277044875054,"{11: 9, 21: 8, 22: 6, 10: 3}"
2853,Mexican Restaurant,3,40.74235485559069,-73.98503171186687,"{23: 2, 0: 2}"
2854,Event Space,4,40.75962138399058,-73.98122666060476,"{15: 4, 13: 4, 19: 3, 21: 2, 14: 2, 17: 2, 18: 2}"
2855,Cuban Restaurant,4,40.76289409793405,-73.98438893323356,"{22: 3, 4: 2}"
2856,Burger Joint,0,40.713240189310966,-74.01618003845215,"{19: 4, 23: 3, 21: 2}"
2857,Hardware Store,20,40.75306095143736,-73.83531004272291,"{21: 2, 0: 2, 22: 2}"
2858,Bar,3,40.73907152609708,-73.98379780455603,"{4: 3, 3: 3, 23: 3, 6: 2}"
2859,Food & Drink Shop,0,40.71582979897038,-74.01241667130368,"{23: 6, 1: 5, 18: 4, 22: 3, 0: 3, 17: 3, 21: 2, 19: 2}"
2860,Bar,4,40.76293570093437,-73.97780606756776,"{22: 4, 23: 4, 5: 3, 0: 3, 1: 2, 3: 2}"
2861,Bar,4,40.752726016366246,-73.97771096553127,"{22: 3, 0: 2, 23: 2}"
2862,Bar,4,40.75599818752485,-73.99114966392517,"{22: 9, 0: 4, 23: 4, 3: 3, 1: 3, 4: 2, 21: 2, 7: 2, 2: 2}"
2863,Gym / Fitness Center,0,40.73441328403598,-74.01000022888184,"{11: 6, 10: 5, 14: 2}"
2864,Train Station,4,40.752886617029375,-73.97734118361574,"{0: 11, 21: 7, 23: 5, 22: 3, 1: 2}"
2865,Italian Restaurant,3,40.72154512476467,-73.98884242671608,"{0: 9, 1: 8, 23: 7, 22: 6, 3: 5, 21: 5, 2: 4, 6: 2, 17: 2, 18: 2}"
2866,Bar,0,40.730465,-74.00426030158997,"{22: 3, 1: 2, 3: 2, 4: 2, 23: 2}"
2867,American Restaurant,4,40.76873857492914,-73.98185223227772,"{22: 5, 16: 2}"
2868,Coffee Shop,35,40.75271883902363,-73.90970706939697,"{18: 3, 20: 2, 19: 2, 13: 2}"
2869,Seafood Restaurant,3,40.72718559227258,-73.98873567581177,"{22: 4, 0: 3, 23: 2}"
2870,Bar,4,40.757078,-73.9671573,"{1: 3, 22: 2, 0: 2, 2: 2, 6: 2}"
2871,Office,3,40.739435,-73.989745,"{15: 3, 22: 2, 17: 2, 18: 2, 20: 2}"
2872,Theater,4,40.76328876000936,-73.97061458887566,"{22: 4, 0: 3, 23: 3, 16: 2, 18: 2}"
2873,Bar,3,40.729658,-73.998515,"{22: 3, 18: 2}"
2874,Bar,3,40.748315,-73.986064,"{19: 4, 22: 2, 12: 2}"
2875,Bar,3,40.71423543192861,-73.96152872148346,"{22: 6, 23: 2, 2: 2}"
2876,Bar,4,40.76000064275873,-73.99648189544678,"{4: 17, 5: 10, 2: 8, 22: 6, 1: 5, 6: 5, 8: 4, 3: 3, 23: 3, 7: 3, 18: 2}"
2877,University,0,40.7050892364702,-74.01143542547192,"{17: 7, 16: 5, 14: 5, 20: 2, 21: 2}"
2878,Bar,3,40.73035793472105,-73.98632874077299,"{12: 4, 23: 4, 19: 2}"
2879,Bakery,4,40.758759027055184,-73.97877802472269,"{14: 2, 18: 2}"
2880,Deli / Bodega,3,40.74131672712246,-73.98830870163144,"{20: 4, 19: 4, 23: 3, 16: 2, 18: 2, 21: 2}"
2881,Pet Store,4,40.77965496016382,-73.95539279252831,"{22: 3, 21: 2, 23: 2}"
2882,American Restaurant,3,40.74583734577147,-73.98799265354255,"{14: 4, 0: 3, 13: 2, 1: 2, 17: 2, 2: 2}"
2883,Caribbean Restaurant,0,40.72763277258863,-74.00158882141113,"{23: 3, 18: 3, 22: 2, 17: 2, 20: 2, 0: 2}"
2884,Bar,0,40.73949150137504,-74.00168581467251,"{23: 5, 0: 5, 3: 3, 1: 3, 22: 3}"
2885,Cuban Restaurant,4,40.75835785550575,-73.9842454555664,"{0: 5, 23: 4, 21: 2}"
2886,School,55,40.824786543313365,-74.1840648651123,"{20: 7, 17: 3, 23: 2, 16: 2}"
2887,BBQ Joint,10,40.81821533976433,-73.96058739425644,"{0: 5, 23: 4, 1: 3, 22: 2}"
2888,Bar,3,40.72306684493416,-73.98850382710332,"{4: 4, 23: 3, 3: 3, 0: 3}"
2889,Arts & Crafts Store,35,40.75245875985304,-73.90979290008545,"{18: 5, 20: 2, 19: 2, 15: 2}"
2890,Theater,17,40.68670740090934,-73.97777080535889,"{23: 8, 15: 2}"
2891,College Academic Building,28,40.83326515852468,-73.87441364536598,"{22: 6, 11: 2, 21: 2}"
2892,Clothing Store,4,40.75333652297646,-73.98098945617676,"{17: 4, 23: 3, 18: 2}"
2893,BBQ Joint,3,40.7445,-73.98259,"{23: 6, 17: 4, 15: 3, 18: 3, 0: 2, 16: 2, 5: 2, 8: 2, 6: 2}"
2894,BBQ Joint,3,40.72829298080731,-73.99119292464046,"{22: 3, 23: 2, 0: 2}"
2895,Italian Restaurant,3,40.742229441765765,-73.99319251774303,"{18: 3, 23: 2, 22: 2, 2: 2, 21: 2}"
2896,Train Station,70,40.69978803615198,-73.80866289138794,"{18: 8, 17: 7, 23: 2, 22: 2}"
2897,Bar,0,40.73258001246407,-74.00255978107452,"{1: 3, 2: 3, 23: 2}"
2898,Clothing Store,3,40.73264788139243,-73.99115521826296,"{23: 3, 21: 3, 18: 2}"
2899,Burrito Place,4,40.774772,-73.954047,"{19: 3, 17: 3, 0: 2, 21: 2}"
2900,Mexican Restaurant,4,40.752427601875766,-73.99410499133778,"{0: 4, 16: 3, 1: 2, 18: 2, 22: 2, 17: 2}"
2901,Clothing Store,4,40.76223946808768,-73.97467238363429,"{0: 3, 20: 2, 22: 2, 23: 2, 16: 2}"
2902,Plaza,28,40.838113044534495,-73.8597069162864,"{0: 2, 19: 2}"
2903,American Restaurant,17,40.68641858925556,-73.9853024482727,"{0: 2, 18: 2, 15: 2, 17: 2, 1: 2}"
2904,Gift Shop,63,40.885582,-73.909884,"{23: 3, 12: 3}"
2905,Italian Restaurant,0,40.72628914961654,-74.00039462826085,"{23: 7, 0: 2, 2: 2, 1: 2}"
2906,Subway,1,40.631802574062505,-74.00615930557251,"{22: 3, 17: 2, 23: 2}"
2907,Restaurant,4,40.781856,-73.979227,"{0: 6, 23: 5, 1: 2}"
2908,Mexican Restaurant,4,40.76282906098013,-73.99311791279167,"{0: 5, 1: 3}"
2909,Ice Cream Shop,3,40.715594,-73.998234,"{1: 3, 23: 2, 16: 2}"
2910,Medical Center,14,40.90400958558281,-73.96841526031494,"{13: 2, 18: 2}"
2911,Medical Center,23,40.829343785855706,-74.10294492455611,"{5: 8, 0: 6, 1: 4, 23: 3, 4: 3, 22: 2, 3: 2}"
2912,Bar,3,40.73466775058902,-73.98776349705562,"{21: 3, 2: 3, 22: 2}"
2913,Dessert Shop,3,40.73441062140292,-73.9908166227313,"{0: 7, 3: 3, 23: 3, 16: 3, 17: 3, 4: 3, 1: 3, 22: 2, 21: 2, 2: 2}"
2914,Bar,0,40.73369431021343,-74.00212123990059,"{1: 5, 5: 5, 0: 4, 4: 4, 2: 3, 22: 2, 20: 2, 3: 2}"
2915,Fast Food Restaurant,7,40.85446165720632,-74.07096147537231,"{23: 3, 1: 2}"
2916,American Restaurant,3,40.73968110242147,-73.98966883682196,{21: 3}
2917,American Restaurant,4,40.76307092236224,-73.98605326633982,"{1: 3, 2: 2}"
2918,Burger Joint,3,40.72436428193752,-73.99249811668923,"{1: 2, 23: 2}"
2919,Diner,3,40.737604,-73.997361,"{1: 8, 22: 6, 2: 5, 23: 3, 0: 3, 4: 2, 15: 2}"
2920,Bar,17,40.682288833662085,-73.97998698962292,"{4: 3, 3: 2}"
2921,Subway,3,40.74590514014295,-73.99804159998894,"{2: 2, 15: 2, 12: 2}"
2922,Pizza Place,38,40.71441897635021,-73.94948053437223,"{1: 17, 0: 13, 17: 6, 19: 5, 23: 4, 18: 4, 20: 4, 2: 3, 22: 3, 21: 2, 16: 2}"
2923,Bar,4,40.765006420148175,-73.98313522338867,"{0: 4, 22: 4, 23: 3, 1: 2}"
2924,Diner,57,40.75065972663712,-74.1640068276603,"{2: 5, 17: 3, 3: 2, 13: 2, 14: 2, 18: 2}"
2925,Bar,4,40.75026475714144,-73.98647221688374,{2: 2}
2926,Mexican Restaurant,3,40.73384420292348,-73.99309158325195,"{2: 4, 17: 3, 20: 3}"
2927,Italian Restaurant,3,40.71811007138396,-73.9575452687688,"{23: 5, 0: 4, 1: 3, 2: 3, 18: 3, 22: 3, 5: 2, 21: 2}"
2928,Residential Building (Apartment / Condo),8,40.75635510873231,-74.04270656678845,"{23: 9, 22: 5}"
2929,Hotel,26,40.665749482987145,-73.78465739961639,"{2: 10, 1: 10, 0: 6, 3: 4, 7: 3, 15: 2, 12: 2, 13: 2}"
2930,Food,63,40.87612795709229,-73.90854898437728,"{2: 2, 12: 2, 22: 2, 15: 2}"
2931,Other Great Outdoors,61,40.7659670189929,-73.71603928845933,"{18: 2, 0: 2}"
2932,Diner,4,40.76388516931237,-73.98838904743799,"{2: 3, 3: 3, 1: 3, 22: 2, 23: 2}"
2933,Bar,17,40.68444072891164,-73.97776015315338,"{20: 3, 3: 2, 0: 2, 23: 2, 17: 2}"
2934,Subway,35,40.7903220753707,-73.94764423370361,"{22: 3, 10: 3, 3: 2, 15: 2}"
2935,Bar,3,40.72114429824649,-73.95695686340332,"{1: 5, 4: 4, 0: 3, 3: 3, 5: 3, 6: 2, 20: 2}"
2936,Bakery,46,40.763421839841264,-73.77087593078613,"{3: 4, 22: 3}"
2937,Bar,63,40.887145,-73.904555,"{3: 10, 5: 7, 4: 4, 2: 3, 0: 2}"
2938,Home (private),14,40.90719915561692,-73.97712595918333,"{3: 3, 6: 3}"
2939,Bar,3,40.721291,-73.994262,"{0: 7, 23: 5, 4: 4, 1: 3, 3: 3, 2: 2, 7: 2}"
2940,Bar,3,40.729616590845886,-73.98979783058167,"{4: 5, 1: 5, 23: 2, 5: 2}"
2941,Bar,46,40.76406380256933,-73.77111196517944,"{4: 4, 3: 2}"
2942,Fast Food Restaurant,6,40.834293618506855,-73.94444636233645,"{0: 10, 23: 2, 7: 2, 19: 2}"
2943,Bar,38,40.701512716703405,-73.9272763831584,{2: 4}
2944,Bar,0,40.73941845745583,-74.00677013515947,"{1: 4, 3: 2, 4: 2}"
2945,Fast Food Restaurant,37,40.70344664573301,-73.80027734538457,"{1: 5, 12: 3, 3: 2, 13: 2, 0: 2}"
2946,Residential Building (Apartment / Condo),33,40.86810091102874,-73.88818907725427,"{22: 5, 21: 4, 23: 3, 5: 2, 6: 2, 8: 2, 10: 2, 3: 2}"
2947,Caribbean Restaurant,26,40.68029630130162,-73.75347375869751,"{5: 3, 20: 3}"
2948,Outdoors & Recreation,60,40.879797,-74.10825,"{20: 6, 22: 4, 18: 4, 23: 4, 11: 2, 13: 2, 21: 2}"
2949,Food & Drink Shop,24,40.67463256546611,-73.73529057814937,"{13: 3, 21: 3, 20: 2}"
2950,Deli / Bodega,63,40.88726162910461,-73.904543,"{7: 5, 5: 2, 6: 2}"
2951,Bar,60,40.85408633699964,-74.1383358836174,"{6: 8, 5: 6, 7: 3, 2: 2, 3: 2}"
2952,Home (private),27,40.83018008129999,-74.20032308006297,"{6: 3, 4: 3, 5: 2, 7: 2}"
2953,Korean Restaurant,3,40.747716919319366,-73.98641482645229,"{17: 4, 16: 4, 1: 2, 0: 2, 19: 2}"
2954,Home (private),63,40.88729678663871,-73.90658830179062,"{12: 9, 7: 6, 5: 3, 6: 3, 20: 3, 13: 3, 8: 3, 4: 2, 11: 2, 17: 2, 14: 2}"
2955,Bar,3,40.72302980637745,-73.98893998920552,"{6: 5, 7: 4, 2: 3, 3: 3, 8: 2}"
2956,Bar,4,40.76064468176889,-73.9860647444491,"{4: 3, 9: 3, 2: 3, 0: 2}"
2957,Bakery,39,40.85642863779878,-73.84682542170071,"{3: 9, 4: 6, 11: 5, 9: 4, 12: 3, 6: 3, 10: 2}"
2958,Medical Center,39,40.85550037015262,-73.84623527526855,"{3: 10, 4: 9, 11: 4, 10: 4, 6: 3, 9: 3, 17: 3, 20: 2, 12: 2, 2: 2, 14: 2, 7: 2, 21: 2, 19: 2}"
2959,Bar,4,40.76034688774883,-73.98721829093132,"{6: 4, 7: 4, 2: 3, 5: 3, 8: 3, 0: 2}"
2960,Road,12,40.91830592741865,-74.19020776022401,{10: 11}
2961,Taxi,3,40.72956780913896,-73.9984130859375,"{13: 7, 7: 3, 14: 3, 4: 3, 5: 2, 0: 2, 1: 2}"
2962,Home (private),21,40.7922692430266,-74.07113588841028,"{23: 6, 12: 4, 2: 3, 5: 3, 11: 2, 1: 2, 0: 2, 6: 2}"
2963,Convenience Store,13,40.967639,-74.073357,"{11: 3, 9: 3, 14: 2}"
2964,Coffee Shop,3,40.7226384919777,-73.99800160642802,"{19: 6, 12: 5, 13: 4, 17: 4, 18: 3, 21: 3, 11: 2, 20: 2, 0: 2, 10: 2, 23: 2, 22: 2, 14: 2, 15: 2}"
2965,Food & Drink Shop,4,40.76597841669596,-73.98156527304751,"{15: 7, 11: 5}"
2966,Gas Station / Garage,69,40.74970740277419,-74.21492038110526,"{9: 19, 10: 2}"
2967,Coffee Shop,35,40.79096987028617,-73.94705146551132,"{12: 4, 14: 2, 13: 2}"
2968,Airport,31,40.76915667368325,-73.86195399349938,"{10: 7, 11: 6, 12: 5, 16: 4, 19: 4, 13: 4, 14: 4, 21: 3, 20: 3, 18: 2, 2: 2, 22: 2, 4: 2}"
2969,Clothing Store,37,40.71961735061842,-73.8435747643426,"{12: 3, 18: 3, 15: 2, 21: 2, 14: 2, 13: 2}"
2970,Home (private),16,40.74784649558036,-74.17684116064805,"{18: 3, 22: 2}"
2971,Donut Shop,3,40.71634664858483,-73.9885425567627,"{12: 9, 11: 3, 20: 2, 13: 2}"
2972,Department Store,0,40.71056828033833,-74.01106817427426,"{22: 6, 19: 4, 23: 3, 18: 2, 16: 2}"
2973,Coffee Shop,17,40.69386993257195,-73.98745202134512,"{11: 4, 19: 3, 12: 2, 14: 2, 13: 2}"
2974,Office,4,40.75087483162419,-73.9824605844286,"{13: 5, 12: 3, 15: 3, 17: 2}"
2975,Food & Drink Shop,4,40.75553088008716,-73.9859676361084,"{23: 5, 12: 4, 2: 3, 13: 2, 15: 2, 1: 2, 21: 2}"
2976,Coffee Shop,0,40.73923249454244,-74.00294534862041,"{20: 3, 13: 2, 19: 2}"
